Name,Site,Date,Image,Snapshot
Nina,Make Teen Gape,2010-05-28,https://web.archive.org/web/20100604000728im_/http://maketeengape.com/img/prew_add/004/mega.jpg,https://web.archive.org/web/20100604000728/http://teencoreclub.com/
Olivia,Fab Sluts,2014-12-29,https://web.archive.org/web/20150104083715im_/http://fabsluts.com/img/prew_add/249/mega.jpg,https://web.archive.org/web/20150104083715/http://teencoreclub.com/
Olivia,Hardcore Youth,2012-09-07,https://web.archive.org/web/20120916215141im_/http://hardcoreyouth.com/img/prew_add/123/mega.jpg,https://web.archive.org/web/20120916215141/http://teencoreclub.com/
Olivia,Young Throats,2010-12-28,https://web.archive.org/web/20110106033743im_/http://youngthroats.com/img/prew_add/157/mega.jpg,https://web.archive.org/web/20110106033743/http://teencoreclub.com/
Olivia Catwoman,Brutal Invasion,2014-12-25,https://web.archive.org/web/20141226092831im_/http://brutalinvasion.com/img/prew_add/027/mega.jpg,https://web.archive.org/web/20141226092831/http://teencoreclub.com/
Olivia Catwoman,Try Teens,2015-01-08,https://web.archive.org/web/20150110202131im_/http://tryteens.com/img/prew_add/234/mega.jpg,https://web.archive.org/web/20150110202131/http://teencoreclub.com/
Olivia Divine,Brutal Invasion,2014-12-17,https://web.archive.org/web/20141218084858im_/http://brutalinvasion.com/img/prew_add/025/mega.jpg,https://web.archive.org/web/20141218084858/http://teencoreclub.com/
Olivia Divine,Try Teens,2014-12-30,https://web.archive.org/web/20150104083715im_/http://tryteens.com/img/prew_add/233/mega.jpg,https://web.archive.org/web/20150104083715/http://teencoreclub.com/
Pandora,Fab Sluts,2014-11-18,https://web.archive.org/web/20141125223048im_/http://fabsluts.com/img/prew_add/112/mega.jpg,https://web.archive.org/web/20141125223048/http://teencoreclub.com/
Paris,Make Teen Gape,2010-04-08,https://web.archive.org/web/20100410031356im_/http://maketeengape.com/img/prew_add/013/mega.jpg,https://web.archive.org/web/20100410031356/http://teencoreclub.com/
Parvin,Dreams-HD,2014-07-08,https://web.archive.org/web/20140713004721im_/http://dreams-hd.com/img/prew_add/134/mega.jpg,https://web.archive.org/web/20140713004721/http://teencoreclub.com/
Parvin,Dreams-HD,2014-07-29,https://web.archive.org/web/20140730233230im_/http://dreams-hd.com/img/prew_add/146/mega.jpg,https://web.archive.org/web/20140730233230/http://teencoreclub.com/
Parvin,Dreams-HD,2014-09-02,https://web.archive.org/web/20140914043616im_/http://dreams-hd.com/img/prew_add/164/mega.jpg,https://web.archive.org/web/20140914043616/http://teencoreclub.com/
Parvin,Dreams-HD,2014-10-21,https://web.archive.org/web/20141024071738im_/http://dreams-hd.com/img/prew_add/186/mega.jpg,https://web.archive.org/web/20141024071738/http://teencoreclub.com/
Payton,Girls Got Cream,2010-04-08,https://web.archive.org/web/20100410031356im_/http://girlsgotcream.com/img/prew_add/184/mega.jpg,https://web.archive.org/web/20100410031356/http://teencoreclub.com/
Peachy,Dreams-HD,2014-05-05,https://web.archive.org/web/20140511062905im_/http://dreams-hd.com/img/prew_add/078/mega.jpg,https://web.archive.org/web/20140511062905/http://teencoreclub.com/
Peachy,Dreams-HD,2014-06-02,https://web.archive.org/web/20140607031327im_/http://dreams-hd.com/img/prew_add/109/mega.jpg,https://web.archive.org/web/20140607031327/http://teencoreclub.com/
Peachy,Dreams-HD,2014-06-11,https://web.archive.org/web/20140624090341im_/http://dreams-hd.com/img/prew_add/120/mega.jpg,https://web.archive.org/web/20140624090341/http://teencoreclub.com/
Peachy,Dreams-HD,2014-07-15,https://web.archive.org/web/20140719093056im_/http://dreams-hd.com/img/prew_add/138/mega.jpg,https://web.archive.org/web/20140719093056/http://teencoreclub.com/
Peachy,Dreams-HD,2014-08-05,https://web.archive.org/web/20140806172246im_/http://dreams-hd.com/img/prew_add/150/mega.jpg,https://web.archive.org/web/20140806172246/http://teencoreclub.com/
Peachy,Dreams-HD,2014-08-12,https://web.archive.org/web/20140813202451im_/http://dreams-hd.com/img/prew_add/152/mega.jpg,https://web.archive.org/web/20140813202451/http://teencoreclub.com/
Peachy,Dreams-HD,2014-08-19,https://web.archive.org/web/20140820190842im_/http://dreams-hd.com/img/prew_add/156/mega.jpg,https://web.archive.org/web/20140820190842/http://teencoreclub.com/
Petra,Hardcore Youth,2013-04-23,https://web.archive.org/web/20130430013119im_/http://hardcoreyouth.com/img/prew_add/138/mega.jpg,https://web.archive.org/web/20130430013119/http://teencoreclub.com/
Peyton,Ass Teen Mouth,2011-09-16,https://web.archive.org/web/20110923065841im_/http://assteenmouth.com/img/prew_add/103/mega.jpg,https://web.archive.org/web/20110923065841/http://teencoreclub.com/
Phoenix,Try Teens,2009-04-13,https://web.archive.org/web/20090418091404im_/http://tryteens.com/img/prew_add/0140/mega.jpg,https://web.archive.org/web/20090418091404/http://teencoreclub.com/
Piper,Brutal Invasion,2014-10-23,https://web.archive.org/web/20141024071738im_/http://brutalinvasion.com/img/prew_add/023/mega.jpg,https://web.archive.org/web/20141024071738/http://teencoreclub.com/
Polly,Try Teens,2013-02-20,https://web.archive.org/web/20130227203639im_/http://tryteens.com/img/prew_add/211/mega.jpg,https://web.archive.org/web/20130227203639/http://teencoreclub.com/
Presley,Cumaholic Teens,2009-12-08,https://web.archive.org/web/20091213212219im_/http://cumaholicteens.com/img/prew_add/025/mega.jpg,https://web.archive.org/web/20091213212219/http://teencoreclub.com/
Presley,Cumaholic Teens,2009-12-05,https://web.archive.org/web/20091208131604im_/http://cumaholicteens.com/img/prew_add/025/comingsoon.jpg,https://web.archive.org/web/20091208131604/http://teencoreclub.com/index3.php
Promise,Bang Teen Pussy,2013-05-03,https://web.archive.org/web/20130622000259im_/http://bangteenpussy.com/img/prew_add/016/mega.jpg,https://web.archive.org/web/20130622000259/http://teencoreclub.com/
Promise,Make Teen Gape,2010-06-14,https://web.archive.org/web/20100622024712im_/http://maketeengape.com/img/prew_add/026/mega.jpg,https://web.archive.org/web/20100622024712/http://teencoreclub.com/
Rachel,Analyzed Girls,2011-03-02,https://web.archive.org/web/20110311194744im_/http://analyzedgirls.com/img/prew_add/030/mega.jpg,https://web.archive.org/web/20110311194744/http://teencoreclub.com/
Rachelle,Anal Checkups,2015-01-16,https://web.archive.org/web/20150116195643im_/http://analcheckup.com/img/prew_add/016/mega.jpg,https://web.archive.org/web/20150116195643/http://teencoreclub.com/
Rafaella,Teen Drillers,2013-08-02,https://web.archive.org/web/20131009150520im_/http://teendrillers.com/img/prew_add/010/mega.jpg,https://web.archive.org/web/20131009150520/http://teencoreclub.com/
Raven,Try Teens,2009-10-02,https://web.archive.org/web/20091010091339im_/http://tryteens.com/img/prew_add/152/comingsoon.jpg,https://web.archive.org/web/20091010091339/http://teencoreclub.com/index3.php
Raven,Young Throats,2009-09-24,https://web.archive.org/web/20090930050416im_/http://youngthroats.com/img/prew_add/134/mega.jpg,https://web.archive.org/web/20090930050416/http://teencoreclub.com/
Reagan,Double Teamed Teens,2009-04-09,https://web.archive.org/web/20090418091404im_/http://doubleteamedteens.com/img/prew_add/029/mega.jpg,https://web.archive.org/web/20090418091404/http://teencoreclub.com/
Rebecca,Anal Checkups,2014-06-04,https://web.archive.org/web/20140607031327im_/http://analcheckup.com/img/prew_add/004/mega.jpg,https://web.archive.org/web/20140607031327/http://teencoreclub.com/
Rebecca,Ass Teen Mouth,2009-11-18,https://web.archive.org/web/20091121151929im_/http://assteenmouth.com/img/prew_add/062/mega.jpg,https://web.archive.org/web/20091121151929/http://teencoreclub.com/
Rebecca,Double Teamed Teens,2009-11-05,https://web.archive.org/web/20091121151929im_/http://doubleteamedteens.com/img/prew_add/041/mega.jpg,https://web.archive.org/web/20091121151929/http://teencoreclub.com/
Rebecca,Try Teens,2009-10-15,https://web.archive.org/web/20091029055027im_/http://tryteens.com/img/prew_add/151/mega.jpg,https://web.archive.org/web/20091029055027/http://teencoreclub.com/
Rebecca,White Teens Black Cocks,2009-10-01,https://web.archive.org/web/20091010091339im_/http://whiteteensblackcocks.com/img/prew_add/112/comingsoon.jpg,https://web.archive.org/web/20091010091339/http://teencoreclub.com/index3.php
Renee,Fab Sluts,2014-11-05,https://web.archive.org/web/20141109072859im_/http://fabsluts.com/img/prew_add/101/mega.jpg,https://web.archive.org/web/20141109072859/http://teencoreclub.com/
Renee,Girls Got Cream,2010-03-16,https://web.archive.org/web/20100316213829im_/http://girlsgotcream.com/img/prew_add/182/mega.jpg,https://web.archive.org/web/20100316213829/http://teencoreclub.com/
Renee,Nylon Sweeties,2013-07-12,https://web.archive.org/web/20130718234104im_/http://nylonsweeties.com/img/prew_add/013/mega.jpg,https://web.archive.org/web/20130718234104/http://teencoreclub.com/
Rocki,Make Teen Gape,2010-01-20,https://web.archive.org/web/20100129174953im_/http://maketeengape.com/img/prew_add/001/mega.jpg,https://web.archive.org/web/20100129174953/http://teencoreclub.com/
Rockie,Hardcore Youth,2010-09-23,https://web.archive.org/web/20100929072703im_/http://hardcoreyouth.com/img/prew_add/024/mega.jpg,https://web.archive.org/web/20100929072703/http://teencoreclub.com/
Rose,Ass Teen Mouth,2009-06-19,https://web.archive.org/web/20090619212154im_/http://assteenmouth.com/img/prew_add/052/mega.jpg,https://web.archive.org/web/20090619212154/http://teencoreclub.com/
Rose,Double Teamed Teens,2009-08-12,https://web.archive.org/web/20090815014834im_/http://doubleteamedteens.com/img/prew_add/035/mega.jpg,https://web.archive.org/web/20090815014834/http://teencoreclub.com/
Rose,Young Throats,2009-07-09,https://web.archive.org/web/20090714141618im_/http://youngthroats.com/img/prew_add/0128/mega.jpg,https://web.archive.org/web/20090714141618/http://teencoreclub.com/
Rosemary,Hardcore Youth,2010-10-07,https://web.archive.org/web/20101017175518im_/http://hardcoreyouth.com/img/prew_add/031/mega.jpg,https://web.archive.org/web/20101017175518/http://teencoreclub.com/
Ruth,Girls Got Cream,2009-10-13,https://web.archive.org/web/20091022012657im_/http://girlsgotcream.com/img/prew_add/175/comingsoon.jpg,https://web.archive.org/web/20091022012657/http://teencoreclub.com/index3.php
Ryan,Girls Got Cream,2009-11-11,https://web.archive.org/web/20091121151929im_/http://girlsgotcream.com/img/prew_add/176/mega.jpg,https://web.archive.org/web/20091121151929/http://teencoreclub.com/
Sabrina,Girls Got Cream,2010-05-27,https://web.archive.org/web/20100604000728im_/http://girlsgotcream.com/img/prew_add/190/mega.jpg,https://web.archive.org/web/20100604000728/http://teencoreclub.com/
Salley,Ass Teen Mouth,2009-07-28,https://web.archive.org/web/20090731095408im_/http://assteenmouth.com/img/prew_add/054/mega.jpg,https://web.archive.org/web/20090731095408/http://teencoreclub.com/
Salley,Try Teens,2009-06-30,https://web.archive.org/web/20090708040459im_/http://tryteens.com/img/prew_add/0145/mega.jpg,https://web.archive.org/web/20090708040459/http://teencoreclub.com/
Sam,Try Teens,2011-11-29,https://web.archive.org/web/20111202022347im_/http://tryteens.com/img/prew_add/191/mega.jpg,https://web.archive.org/web/20111202022347/http://teencoreclub.com/
Samantha,Defiled 18,2011-09-15,https://web.archive.org/web/20110923065841im_/http://defiled18.com/img/prew_add/011/mega.jpg,https://web.archive.org/web/20110923065841/http://teencoreclub.com/
Samantha,Fab Sluts,2015-01-04,https://web.archive.org/web/20150106220846im_/http://fabsluts.com/img/prew_add/263/mega.jpg,https://web.archive.org/web/20150106220846/http://teencoreclub.com/
Samantha,Hardcore Youth,2012-10-17,https://web.archive.org/web/20121103201129im_/http://hardcoreyouth.com/img/prew_add/127/mega.jpg,https://web.archive.org/web/20121103201129/http://teencoreclub.com/
Samantha,Try Teens,2011-09-01,https://web.archive.org/web/20110923065841im_/http://tryteens.com/img/prew_add/183/mega.jpg,https://web.archive.org/web/20110923065841/http://teencoreclub.com/
Sandra,Ass Teen Mouth,2009-08-26,https://web.archive.org/web/20090831045049im_/http://assteenmouth.com/img/prew_add/055/mega.jpg,https://web.archive.org/web/20090831045049/http://teencoreclub.com/
Sandra,Double Teamed Teens,2009-07-30,https://web.archive.org/web/20090731095408im_/http://doubleteamedteens.com/img/prew_add/036/mega.jpg,https://web.archive.org/web/20090731095408/http://teencoreclub.com/
Sara,Ass Teen Mouth,2009-03-24,https://web.archive.org/web/20090401145546im_/http://assteenmouth.com/img/prew_add/046/comingsoon.jpg,https://web.archive.org/web/20090401145546/http://teencoreclub.com/index3.php
Sarah,Ass Teen Mouth,2009-09-22,https://web.archive.org/web/20090930050416im_/http://assteenmouth.com/img/prew_add/058/mega.jpg,https://web.archive.org/web/20090930050416/http://teencoreclub.com/
Sarah,Double Teamed Teens,2009-12-14,https://web.archive.org/web/20091223190959im_/http://doubleteamedteens.com/img/prew_add/043/mega.jpg,https://web.archive.org/web/20091223190959/http://teencoreclub.com/
Sarah,Girls Got Cream,2009-02-24,https://web.archive.org/web/20090304005423im_/http://girlsgotcream.com/img/prew_add/0158/mega.jpg,https://web.archive.org/web/20090304005423/http://teencoreclub.com/
Sarah,Try Teens,2009-08-06,https://web.archive.org/web/20090815014834im_/http://tryteens.com/img/prew_add/147/mega.jpg,https://web.archive.org/web/20090815014834/http://teencoreclub.com/
Sarah,White Teens Black Cocks,2009-06-21,https://web.archive.org/web/20090627194614im_/http://whiteteensblackcocks.com/img/prew_add/0109/mega.jpg,https://web.archive.org/web/20090627194614/http://teencoreclub.com/
Sarah,Young Throats,2009-09-02,https://web.archive.org/web/20090916004352im_/http://youngthroats.com/img/prew_add/132/mega.jpg,https://web.archive.org/web/20090916004352/http://teencoreclub.com/
Sasha,Double Teamed Teens,2009-04-05,https://web.archive.org/web/20090408190627im_/http://doubleteamedteens.com/img/prew_add/026/mega.jpg,https://web.archive.org/web/20090408190627/http://teencoreclub.com/
Sasha,Fab Sluts,2014-11-18,https://web.archive.org/web/20141125223048im_/http://fabsluts.com/img/prew_add/110/mega.jpg,https://web.archive.org/web/20141125223048/http://teencoreclub.com/
Sasha,Nylon Sweeties,2013-06-13,https://web.archive.org/web/20130718234104im_/http://nylonsweeties.com/img/prew_add/012/mega.jpg,https://web.archive.org/web/20130718234104/http://teencoreclub.com/
Scarlet,Brutal Invasion,2013-01-24,https://web.archive.org/web/20130125001152im_/http://brutalinvasion.com/img/prew_add/008/mega.jpg,https://web.archive.org/web/20130125001152/http://teencoreclub.com/
Scarlet,Teen Anal Casting,2012-08-09,https://web.archive.org/web/20120815120951im_/http://teenanalcasting.com/img/prew_add/011/mega.jpg,https://web.archive.org/web/20120815120951/http://teencoreclub.com/
Selena,Brutal Invasion,2014-05-16,https://web.archive.org/web/20140518092904im_/http://brutalinvasion.com/img/prew_add/017/mega.jpg,https://web.archive.org/web/20140518092904/http://teencoreclub.com/
Serenity,Ass Teen Mouth,2011-06-15,https://web.archive.org/web/20110625174212im_/http://assteenmouth.com/img/prew_add/100/mega.jpg,https://web.archive.org/web/20110625174212/http://teencoreclub.com/
Serenity,Double Teamed Teens,2011-04-27,https://web.archive.org/web/20110429051302im_/http://doubleteamedteens.com/img/prew_add/070/mega.jpg,https://web.archive.org/web/20110429051302/http://teencoreclub.com/
Serenity,Try Teens,2011-06-29,https://web.archive.org/web/20110705070721im_/http://tryteens.com/img/prew_add/181/mega.jpg,https://web.archive.org/web/20110705070721/http://teencoreclub.com/
Serenity,White Teens Black Cocks,2011-07-05,https://web.archive.org/web/20110709164402im_/http://whiteteensblackcocks.com/img/prew_add/137/mega.jpg,https://web.archive.org/web/20110709164402/http://teencoreclub.com/
Serina,Hardcore Youth,2011-12-07,https://web.archive.org/web/20111216111519im_/http://hardcoreyouth.com/img/prew_add/084/mega.jpg,https://web.archive.org/web/20111216111519/http://teencoreclub.com/
Serrena,Dreams-HD,2014-11-05,https://web.archive.org/web/20141109072859im_/http://dreams-hd.com/img/prew_add/194/mega.jpg,https://web.archive.org/web/20141109072859/http://teencoreclub.com/
Serrena,Hardcore Youth,2014-11-17,https://web.archive.org/web/20141125223048im_/http://hardcoreyouth.com/img/prew_add/186/mega.jpg,https://web.archive.org/web/20141125223048/http://teencoreclub.com/
Serrena,Hardcore Youth,2014-12-04,https://web.archive.org/web/20141209213633im_/http://hardcoreyouth.com/img/prew_add/190/mega.jpg,https://web.archive.org/web/20141209213633/http://teencoreclub.com/
Shane,Teach My Ass,2008-10-06,https://web.archive.org/web/20090330015443im_/http://teachmyass.com/img/prew_add/044/mega.jpg,https://web.archive.org/web/20090330015443/http://teencoreclub.com/
Shannon,Try Teens,2011-12-30,https://web.archive.org/web/20120114012451im_/http://tryteens.com/img/prew_add/194/mega.jpg,https://web.archive.org/web/20120114012451/http://teencoreclub.com/
Shayla,Girls Got Cream,2009-07-08,https://web.archive.org/web/20090714141618im_/http://girlsgotcream.com/img/prew_add/0167/mega.jpg,https://web.archive.org/web/20090714141618/http://teencoreclub.com/
Shayla,Hardcore Youth,2014-04-18,https://web.archive.org/web/20140425155532im_/http://hardcoreyouth.com/img/prew_add/172/mega.jpg,https://web.archive.org/web/20140425155532/http://teencoreclub.com/
Shelley,Hardcore Youth,2011-11-30,https://web.archive.org/web/20111202022347im_/http://hardcoreyouth.com/img/prew_add/083/mega.jpg,https://web.archive.org/web/20111202022347/http://teencoreclub.com/
Sherry,Try Teens,2012-04-05,https://web.archive.org/web/20120408064844im_/http://tryteens.com/img/prew_add/203/mega.jpg,https://web.archive.org/web/20120408064844/http://teencoreclub.com/
Sidney,Girls Got Cream,2009-08-19,https://web.archive.org/web/20090821202819im_/http://girlsgotcream.com/img/prew_add/169/mega.jpg,https://web.archive.org/web/20090821202819/http://teencoreclub.com/
Silk,Girls Got Cream,2010-06-08,https://web.archive.org/web/20100613163501im_/http://girlsgotcream.com/img/prew_add/189/mega.jpg,https://web.archive.org/web/20100613163501/http://teencoreclub.com/
Silvia,Fab Sluts,2014-12-14,https://web.archive.org/web/20141218084858im_/http://fabsluts.com/img/prew_add/212/mega.jpg,https://web.archive.org/web/20141218084858/http://teencoreclub.com/
Silvia,Hardcore Youth,2011-04-28,https://web.archive.org/web/20110429051302im_/http://hardcoreyouth.com/img/prew_add/058/mega.jpg,https://web.archive.org/web/20110429051302/http://teencoreclub.com/
Silvia,Try Teens,2010-07-20,https://web.archive.org/web/20100723024421im_/http://tryteens.com/img/prew_add/164/mega.jpg,https://web.archive.org/web/20100723024421/http://teencoreclub.com/
Silvia,White Teens Black Cocks,2010-07-01,https://web.archive.org/web/20100703222146im_/http://whiteteensblackcocks.com/img/prew_add/121/mega.jpg,https://web.archive.org/web/20100703222146/http://teencoreclub.com/
Silvia,Young Throats,2010-07-06,https://web.archive.org/web/20100714035402im_/http://youngthroats.com/img/prew_add/145/mega.jpg,https://web.archive.org/web/20100714035402/http://teencoreclub.com/
Silvie,Hardcore Youth,2010-10-14,https://web.archive.org/web/20101017175518im_/http://hardcoreyouth.com/img/prew_add/033/mega.jpg,https://web.archive.org/web/20101017175518/http://teencoreclub.com/
Simone,Cumaholic Teens,2009-11-10,https://web.archive.org/web/20091121151929im_/http://cumaholicteens.com/img/prew_add/003/mega.jpg,https://web.archive.org/web/20091121151929/http://teencoreclub.com/
Song,Teen Anal Casting,2012-06-04,https://web.archive.org/web/20120625085003im_/http://teenanalcasting.com/img/prew_add/004/mega.jpg,https://web.archive.org/web/20120625085003/http://teencoreclub.com/
Sophia,Ass Teen Mouth,2011-01-19,https://web.archive.org/web/20110122030244im_/http://assteenmouth.com/img/prew_add/090/mega.jpg,https://web.archive.org/web/20110122030244/http://teencoreclub.com/
Sophia,Double Teamed Teens,2011-01-28,https://web.archive.org/web/20110129080616im_/http://doubleteamedteens.com/img/prew_add/064/mega.jpg,https://web.archive.org/web/20110129080616/http://teencoreclub.com/
Stacy Snake,Fab Sluts,2014-12-22,https://web.archive.org/web/20141225045130im_/http://fabsluts.com/img/prew_add/240/mega.jpg,https://web.archive.org/web/20141225045130/http://teencoreclub.com/
Stacy Snake,Teen Anal Casting,2012-06-04,https://web.archive.org/web/20120625085003im_/http://teenanalcasting.com/img/prew_add/009/mega.jpg,https://web.archive.org/web/20120625085003/http://teencoreclub.com/
Stacy Snake,Try Teens,2012-02-08,https://web.archive.org/web/20120217151114im_/http://tryteens.com/img/prew_add/198/mega.jpg,https://web.archive.org/web/20120217151114/http://teencoreclub.com/
Stacy Snake,Try Teens,2012-03-21,https://web.archive.org/web/20120327080230im_/http://tryteens.com/img/prew_add/200/mega.jpg,https://web.archive.org/web/20120327080230/http://teencoreclub.com/
Stacy Snake,Try Teens,2012-03-23,https://web.archive.org/web/20120408064844im_/http://tryteens.com/img/prew_add/200/mega.jpg,https://web.archive.org/web/20120408064844/http://teencoreclub.com/
Stacy Snake,White Teens Black Cocks,2012-04-25,https://web.archive.org/web/20120501001453im_/http://whiteteensblackcocks.com/img/prew_add/142/mega.jpg,https://web.archive.org/web/20120501001453/http://teencoreclub.com/
Stefana,Defiled 18,2012-03-15,https://web.archive.org/web/20120316102209im_/http://defiled18.com/img/prew_add/016/mega.jpg,https://web.archive.org/web/20120316102209/http://teencoreclub.com/
Stella,Ass Teen Mouth,2011-08-25,https://web.archive.org/web/20110902044645im_/http://assteenmouth.com/img/prew_add/106/mega.jpg,https://web.archive.org/web/20110902044645/http://teencoreclub.com/
Stella,Double Teamed Teens,2011-07-06,https://web.archive.org/web/20110709164402im_/http://doubleteamedteens.com/img/prew_add/074/mega.jpg,https://web.archive.org/web/20110709164402/http://teencoreclub.com/
Stella,Fab Sluts,2014-12-14,https://web.archive.org/web/20141218084858im_/http://fabsluts.com/img/prew_add/215/mega.jpg,https://web.archive.org/web/20141218084858/http://teencoreclub.com/
Stella,Hardcore Youth,2012-05-10,https://web.archive.org/web/20120510200209im_/http://hardcoreyouth.com/img/prew_add/098/mega.jpg,https://web.archive.org/web/20120510200209/http://teencoreclub.com/
Stella,White Teens Black Cocks,2011-06-22,https://web.archive.org/web/20110625174212im_/http://whiteteensblackcocks.com/img/prew_add/136/mega.jpg,https://web.archive.org/web/20110625174212/http://teencoreclub.com/
Stella,Young Throats,2011-06-02,https://web.archive.org/web/20110613161433im_/http://youngthroats.com/img/prew_add/164/mega.jpg,https://web.archive.org/web/20110613161433/http://teencoreclub.com/
Stephanie,Hardcore Youth,2011-04-14,https://web.archive.org/web/20110417170706im_/http://hardcoreyouth.com/img/prew_add/056/mega.jpg,https://web.archive.org/web/20110417170706/http://teencoreclub.com/
Stephanie,White Teens Black Cocks,2010-07-13,https://web.archive.org/web/20100714035402im_/http://whiteteensblackcocks.com/img/prew_add/122/mega.jpg,https://web.archive.org/web/20100714035402/http://teencoreclub.com/
Sunrise,Girls Got Cream,2009-11-25,https://web.archive.org/web/20091129200857im_/http://girlsgotcream.com/img/prew_add/177/mega.jpg,https://web.archive.org/web/20091129200857/http://teencoreclub.com/
Susan,Brutal Invasion,2014-10-28,https://web.archive.org/web/20141029075211im_/http://brutalinvasion.com/img/prew_add/024/mega.jpg,https://web.archive.org/web/20141029075211/http://teencoreclub.com/
Susan,Brutal Invasion,2014-10-24,https://web.archive.org/web/20141029075211im_/http://brutalinvasion.com/img/prew_add/021/mega.jpg,https://web.archive.org/web/20141029075211/http://teencoreclub.com/
Susan,Defiled 18,2014-12-02,https://web.archive.org/web/20141202181552im_/http://defiled18.com/img/prew_add/021/mega.jpg,https://web.archive.org/web/20141202181552/http://teencoreclub.com/
Susan,Teen Anal Casting,2014-11-06,https://web.archive.org/web/20141109072859im_/http://teenanalcasting.com/img/prew_add/022/mega.jpg,https://web.archive.org/web/20141109072859/http://teencoreclub.com/
Taissia,Brutal Invasion,2014-02-15,https://web.archive.org/web/20140313162347im_/http://brutalinvasion.com/img/prew_add/013/mega.jpg,https://web.archive.org/web/20140313162347/http://teencoreclub.com/
Taissia,Dreams-HD,2014-06-17,https://web.archive.org/web/20140624090341im_/http://dreams-hd.com/img/prew_add/118/mega.jpg,https://web.archive.org/web/20140624090341/http://teencoreclub.com/
Taissia,Dreams-HD,2014-07-02,https://web.archive.org/web/20140713004721im_/http://dreams-hd.com/img/prew_add/128/mega.jpg,https://web.archive.org/web/20140713004721/http://teencoreclub.com/
Taissia,Dreams-HD,2014-08-05,https://web.archive.org/web/20140806172246im_/http://dreams-hd.com/img/prew_add/148/mega.jpg,https://web.archive.org/web/20140806172246/http://teencoreclub.com/
Taissia,Dreams-HD,2014-09-02,https://web.archive.org/web/20140914043616im_/http://dreams-hd.com/img/prew_add/166/mega.jpg,https://web.archive.org/web/20140914043616/http://teencoreclub.com/
Taissia,Dreams-HD,2014-09-16,https://web.archive.org/web/20140921195044im_/http://dreams-hd.com/img/prew_add/174/mega.jpg,https://web.archive.org/web/20140921195044/http://teencoreclub.com/
Taissia,Dreams-HD,2014-09-30,https://web.archive.org/web/20141009143157im_/http://dreams-hd.com/img/prew_add/178/mega.jpg,https://web.archive.org/web/20141009143157/http://teencoreclub.com/
Taissia,Teen Anal Casting,2014-01-31,https://web.archive.org/web/20140207162752im_/http://teenanalcasting.com/img/prew_add/018/mega.jpg,https://web.archive.org/web/20140207162752/http://teencoreclub.com/
Taissia,Try Teens,2014-02-28,https://web.archive.org/web/20140313162347im_/http://tryteens.com/img/prew_add/219/mega.jpg,https://web.archive.org/web/20140313162347/http://teencoreclub.com/
Tasha,Double Teamed Teens,2009-06-16,https://web.archive.org/web/20090619212154im_/http://doubleteamedteens.com/img/prew_add/027/mega.jpg,https://web.archive.org/web/20090619212154/http://teencoreclub.com/
Teanna,Girls Got Cream,2009-06-10,https://web.archive.org/web/20090612062838im_/http://girlsgotcream.com/img/prew_add/0166/mega.jpg,https://web.archive.org/web/20090612062838/http://teencoreclub.com/
Teena,Anal Checkups,2014-06-04,https://web.archive.org/web/20140607031327im_/http://analcheckup.com/img/prew_add/003/mega.jpg,https://web.archive.org/web/20140607031327/http://teencoreclub.com/
Teena,Ass Teen Mouth,2009-11-06,https://web.archive.org/web/20091121151929im_/http://assteenmouth.com/img/prew_add/063/mega.jpg,https://web.archive.org/web/20091121151929/http://teencoreclub.com/
Teena,Double Teamed Teens,2009-10-21,https://web.archive.org/web/20091029055027im_/http://doubleteamedteens.com/img/prew_add/042/mega.jpg,https://web.archive.org/web/20091029055027/http://teencoreclub.com/
Teena,White Teens Black Cocks,2009-11-26,https://web.archive.org/web/20091129200857im_/http://whiteteensblackcocks.com/img/prew_add/114/mega.jpg,https://web.archive.org/web/20091129200857/http://teencoreclub.com/
Temptation,Bang Teen Pussy,2013-09-19,https://web.archive.org/web/20131009150520im_/http://bangteenpussy.com/img/prew_add/024/mega.jpg,https://web.archive.org/web/20131009150520/http://teencoreclub.com/
Temptation,Double Teamed Teens,2009-05-07,https://web.archive.org/web/20090511073059im_/http://doubleteamedteens.com/img/prew_add/031/mega.jpg,https://web.archive.org/web/20090511073059/http://teencoreclub.com/
Temptation,Girls Got Cream,2010-04-19,https://web.archive.org/web/20100427024206im_/http://girlsgotcream.com/img/prew_add/185/mega.jpg,https://web.archive.org/web/20100427024206/http://teencoreclub.com/
Temptation,Nylon Sweeties,2013-06-10,https://web.archive.org/web/20130718234104im_/http://nylonsweeties.com/img/prew_add/009/mega.jpg,https://web.archive.org/web/20130718234104/http://teencoreclub.com/
Temptress,Ass Teen Mouth,2010-01-12,https://web.archive.org/web/20100120041429im_/http://assteenmouth.com/img/prew_add/066/mega.jpg,https://web.archive.org/web/20100120041429/http://teencoreclub.com/
Temptress,Double Teamed Teens,2010-02-10,https://web.archive.org/web/20100212044917im_/http://doubleteamedteens.com/img/prew_add/047/mega.jpg,https://web.archive.org/web/20100212044917/http://teencoreclub.com/
Tera,Hardcore Youth,2012-05-03,https://web.archive.org/web/20120503153647im_/http://hardcoreyouth.com/img/prew_add/090/mega.jpg,https://web.archive.org/web/20120503153647/http://teencoreclub.com/
